route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
10T0001C1,1007M,1007M19926C1,       ,1,1007M19926,10_C1                                                                                               
10T0001C1,1007M,1007M19928C1,       ,1,1007M19928,10_C1                                                                                               
10T0001C1,1007M,1007M19930C1,       ,1,1007M19930,10_C1                                                                                               
10T0001C1,1007M,1007M19932C1,       ,1,1007M19932,10_C1                                                                                               
10T0001C1,1007M,1007M19934C1,       ,1,1007M19934,10_C1                                                                                               
10T0001C1,1007M,1007M19936C1,       ,1,1007M19936,10_C1                                                                                               
10T0001C1,1007M,1007M19938C1,       ,1,1007M19938,10_C1                                                                                               
10T0001C1,1007M,1007M19940C1,       ,1,1007M19940,10_C1                                                                                               
10T0001C1,1008X,1008X19799C1,       ,1,1008X19799,10_C1                                                                                               
10T0001C1,1008X,1008X19800C1,       ,1,1008X19800,10_C1                                                                                               
10T0001C1,1008X,1008X19802C1,       ,1,1008X19802,10_C1                                                                                               
10T0001C1,1008X,1008X19804C1,       ,1,1008X19804,10_C1                                                                                               
10T0001C1,1008X,1008X19806C1,       ,1,1008X19806,10_C1                                                                                               
10T0001C1,1008X,1008X19808C1,       ,1,1008X19808,10_C1                                                                                               
10T0001C1,1008X,1008X19810C1,       ,1,1008X19810,10_C1                                                                                               
10T0001C1,1008X,1008X19812C1,       ,1,1008X19812,10_C1                                                                                               
10T0001C1,1008X,1008X19814C1,       ,1,1008X19814,10_C1                                                                                               
10T0001C1,1008X,1008X19816C1,       ,1,1008X19816,10_C1                                                                                               
10T0001C1,1008X,1008X19818C1,       ,1,1008X19818,10_C1                                                                                               
10T0001C1,1008X,1008X19820C1,       ,1,1008X19820,10_C1                                                                                               
10T0001C1,1008X,1008X19822C1,       ,1,1008X19822,10_C1                                                                                               
10T0001C1,1008X,1008X19824C1,       ,1,1008X19824,10_C1                                                                                               
10T0001C1,1008X,1008X19826C1,       ,1,1008X19826,10_C1                                                                                               
10T0001C1,1008X,1008X19828C1,       ,1,1008X19828,10_C1                                                                                               
10T0001C1,1008X,1008X19830C1,       ,1,1008X19830,10_C1                                                                                               
10T0001C1,1008X,1008X19832C1,       ,1,1008X19832,10_C1                                                                                               
10T0001C1,1008X,1008X19834C1,       ,1,1008X19834,10_C1                                                                                               
10T0001C1,1008X,1008X19836C1,       ,1,1008X19836,10_C1                                                                                               
10T0001C1,1008X,1008X19838C1,       ,1,1008X19838,10_C1                                                                                               
10T0001C1,1008X,1008X19840C1,       ,1,1008X19840,10_C1                                                                                               
10T0001C1,1008X,1008X19842C1,       ,1,1008X19842,10_C1                                                                                               
10T0001C1,1008X,1008X19844C1,       ,1,1008X19844,10_C1                                                                                               
10T0001C1,1008X,1008X19846C1,       ,1,1008X19846,10_C1                                                                                               
10T0001C1,1008X,1008X19848C1,       ,1,1008X19848,10_C1                                                                                               
10T0001C1,1008X,1008X19850C1,       ,1,1008X19850,10_C1                                                                                               
10T0001C1,1008X,1008X19852C1,       ,1,1008X19852,10_C1                                                                                               
10T0001C1,1008X,1008X19854C1,       ,1,1008X19854,10_C1                                                                                               
10T0001C1,1008X,1008X19856C1,       ,1,1008X19856,10_C1                                                                                               
10T0001C1,1008X,1008X19858C1,       ,1,1008X19858,10_C1                                                                                               
10T0001C1,1008X,1008X19860C1,       ,1,1008X19860,10_C1                                                                                               
10T0001C1,1008X,1008X19862C1,       ,1,1008X19862,10_C1                                                                                               
10T0001C1,1008X,1008X19864C1,       ,1,1008X19864,10_C1                                                                                               
10T0001C1,1008X,1008X19866C1,       ,1,1008X19866,10_C1                                                                                               
10T0001C1,1008X,1008X19868C1,       ,1,1008X19868,10_C1                                                                                               
10T0001C1,1008X,1008X19870C1,       ,1,1008X19870,10_C1                                                                                               
10T0001C1,1008X,1008X19872C1,       ,1,1008X19872,10_C1                                                                                               
10T0001C1,1008X,1008X19874C1,       ,1,1008X19874,10_C1                                                                                               
10T0001C1,1008X,1008X19876C1,       ,1,1008X19876,10_C1                                                                                               
10T0001C1,1008X,1008X19878C1,       ,1,1008X19878,10_C1                                                                                               
10T0001C1,1008X,1008X19880C1,       ,1,1008X19880,10_C1                                                                                               
10T0001C1,1008X,1008X19882C1,       ,1,1008X19882,10_C1                                                                                               
10T0001C1,1008X,1008X19884C1,       ,1,1008X19884,10_C1                                                                                               
10T0001C1,1008X,1008X19886C1,       ,1,1008X19886,10_C1                                                                                               
10T0001C1,1008X,1008X19888C1,       ,1,1008X19888,10_C1                                                                                               
10T0001C1,1008X,1008X19890C1,       ,1,1008X19890,10_C1                                                                                               
10T0001C1,1008X,1008X19892C1,       ,1,1008X19892,10_C1                                                                                               
10T0001C1,1008X,1008X19894C1,       ,1,1008X19894,10_C1                                                                                               
10T0001C1,1008X,1008X19896C1,       ,1,1008X19896,10_C1                                                                                               
10T0001C1,1008X,1008X19898C1,       ,1,1008X19898,10_C1                                                                                               
10T0001C1,1008X,1008X19900C1,       ,1,1008X19900,10_C1                                                                                               
10T0001C1,1008X,1008X19902C1,       ,1,1008X19902,10_C1                                                                                               
10T0001C1,1008X,1008X19904C1,       ,1,1008X19904,10_C1                                                                                               
10T0001C1,1008X,1008X19906C1,       ,1,1008X19906,10_C1                                                                                               
10T0001C1,1008X,1008X19908C1,       ,1,1008X19908,10_C1                                                                                               
10T0001C1,1008X,1008X19910C1,       ,1,1008X19910,10_C1                                                                                               
10T0001C1,1008X,1008X19912C1,       ,1,1008X19912,10_C1                                                                                               
10T0001C1,1008X,1008X19914C1,       ,1,1008X19914,10_C1                                                                                               
10T0001C1,1008X,1008X19916C1,       ,1,1008X19916,10_C1                                                                                               
10T0001C1,1008X,1008X19918C1,       ,1,1008X19918,10_C1                                                                                               
10T0001C1,1008X,1008X19920C1,       ,1,1008X19920,10_C1                                                                                               
10T0001C1,1008X,1008X19922C1,       ,1,1008X19922,10_C1                                                                                               
10T0001C1,1008X,1008X19924C1,       ,1,1008X19924,10_C1                                                                                               
10T0001C1,1008X,1008X19926C1,       ,1,1008X19926,10_C1                                                                                               
10T0001C1,1008X,1008X19928C1,       ,1,1008X19928,10_C1                                                                                               
10T0001C1,1008X,1008X19930C1,       ,1,1008X19930,10_C1                                                                                               
10T0001C1,1008X,1008X19932C1,       ,1,1008X19932,10_C1                                                                                               
10T0001C1,1008X,1008X19934C1,       ,1,1008X19934,10_C1                                                                                               
10T0001C1,1008X,1008X19936C1,       ,1,1008X19936,10_C1                                                                                               
10T0001C1,1008X,1008X19938C1,       ,1,1008X19938,10_C1                                                                                               
10T0001C1,1008X,1008X19940C1,       ,1,1008X19940,10_C1                                                                                               
10T0001C1,1009J,1009J19799C1,       ,1,1009J19799,10_C1                                                                                               
10T0001C1,1009J,1009J19800C1,       ,1,1009J19800,10_C1                                                                                               
10T0001C1,1009J,1009J19802C1,       ,1,1009J19802,10_C1                                                                                               
10T0001C1,1009J,1009J19804C1,       ,1,1009J19804,10_C1                                                                                               
10T0001C1,1009J,1009J19806C1,       ,1,1009J19806,10_C1                                                                                               
10T0001C1,1009J,1009J19808C1,       ,1,1009J19808,10_C1                                                                                               
10T0001C1,1009J,1009J19810C1,       ,1,1009J19810,10_C1                                                                                               
10T0001C1,1009J,1009J19812C1,       ,1,1009J19812,10_C1                                                                                               
10T0001C1,1009J,1009J19814C1,       ,1,1009J19814,10_C1                                                                                               
10T0001C1,1009J,1009J19816C1,       ,1,1009J19816,10_C1                                                                                               
10T0001C1,1009J,1009J19818C1,       ,1,1009J19818,10_C1                                                                                               
10T0001C1,1009J,1009J19820C1,       ,1,1009J19820,10_C1                                                                                               
10T0001C1,1009J,1009J19822C1,       ,1,1009J19822,10_C1                                                                                               
10T0001C1,1009J,1009J19824C1,       ,1,1009J19824,10_C1                                                                                               
10T0001C1,1009J,1009J19826C1,       ,1,1009J19826,10_C1                                                                                               
10T0001C1,1009J,1009J19828C1,       ,1,1009J19828,10_C1                                                                                               
10T0001C1,1009J,1009J19830C1,       ,1,1009J19830,10_C1                                                                                               
10T0001C1,1009J,1009J19832C1,       ,1,1009J19832,10_C1                                                                                               
10T0001C1,1009J,1009J19834C1,       ,1,1009J19834,10_C1                                                                                               
10T0001C1,1009J,1009J19836C1,       ,1,1009J19836,10_C1                                                                                               
10T0001C1,1009J,1009J19838C1,       ,1,1009J19838,10_C1                                                                                               
10T0001C1,1009J,1009J19840C1,       ,1,1009J19840,10_C1                                                                                               
10T0001C1,1009J,1009J19842C1,       ,1,1009J19842,10_C1                                                                                               
10T0001C1,1009J,1009J19844C1,       ,1,1009J19844,10_C1                                                                                               
10T0001C1,1009J,1009J19846C1,       ,1,1009J19846,10_C1                                                                                               
10T0001C1,1009J,1009J19848C1,       ,1,1009J19848,10_C1                                                                                               
10T0001C1,1009J,1009J19850C1,       ,1,1009J19850,10_C1                                                                                               
10T0001C1,1009J,1009J19852C1,       ,1,1009J19852,10_C1                                                                                               
10T0001C1,1009J,1009J19854C1,       ,1,1009J19854,10_C1                                                                                               
10T0001C1,1009J,1009J19856C1,       ,1,1009J19856,10_C1                                                                                               
10T0001C1,1009J,1009J19858C1,       ,1,1009J19858,10_C1                                                                                               
10T0001C1,1009J,1009J19860C1,       ,1,1009J19860,10_C1                                                                                               
10T0001C1,1009J,1009J19862C1,       ,1,1009J19862,10_C1                                                                                               
10T0001C1,1009J,1009J19864C1,       ,1,1009J19864,10_C1                                                                                               
10T0001C1,1009J,1009J19866C1,       ,1,1009J19866,10_C1                                                                                               
10T0001C1,1009J,1009J19868C1,       ,1,1009J19868,10_C1                                                                                               
10T0001C1,1009J,1009J19870C1,       ,1,1009J19870,10_C1                                                                                               
10T0001C1,1009J,1009J19872C1,       ,1,1009J19872,10_C1                                                                                               
10T0001C1,1009J,1009J19874C1,       ,1,1009J19874,10_C1                                                                                               
10T0001C1,1009J,1009J19876C1,       ,1,1009J19876,10_C1                                                                                               
10T0001C1,1009J,1009J19878C1,       ,1,1009J19878,10_C1                                                                                               
10T0001C1,1009J,1009J19880C1,       ,1,1009J19880,10_C1                                                                                               
10T0001C1,1009J,1009J19882C1,       ,1,1009J19882,10_C1                                                                                               
10T0001C1,1009J,1009J19884C1,       ,1,1009J19884,10_C1                                                                                               
10T0001C1,1009J,1009J19886C1,       ,1,1009J19886,10_C1                                                                                               
10T0001C1,1009J,1009J19888C1,       ,1,1009J19888,10_C1                                                                                               
10T0001C1,1009J,1009J19890C1,       ,1,1009J19890,10_C1                                                                                               
10T0001C1,1009J,1009J19892C1,       ,1,1009J19892,10_C1                                                                                               
10T0001C1,1009J,1009J19894C1,       ,1,1009J19894,10_C1                                                                                               
10T0001C1,1009J,1009J19896C1,       ,1,1009J19896,10_C1                                                                                               
10T0001C1,1009J,1009J19898C1,       ,1,1009J19898,10_C1                                                                                               
10T0001C1,1009J,1009J19900C1,       ,1,1009J19900,10_C1                                                                                               
10T0001C1,1009J,1009J19902C1,       ,1,1009J19902,10_C1                                                                                               
10T0001C1,1009J,1009J19904C1,       ,1,1009J19904,10_C1                                                                                               
10T0001C1,1009J,1009J19906C1,       ,1,1009J19906,10_C1                                                                                               
10T0001C1,1009J,1009J19908C1,       ,1,1009J19908,10_C1                                                                                               
10T0001C1,1009J,1009J19910C1,       ,1,1009J19910,10_C1                                                                                               
10T0001C1,1009J,1009J19912C1,       ,1,1009J19912,10_C1                                                                                               
10T0001C1,1009J,1009J19914C1,       ,1,1009J19914,10_C1                                                                                               
10T0001C1,1009J,1009J19916C1,       ,1,1009J19916,10_C1                                                                                               
10T0001C1,1009J,1009J19918C1,       ,1,1009J19918,10_C1                                                                                               
10T0001C1,1009J,1009J19920C1,       ,1,1009J19920,10_C1                                                                                               
10T0001C1,1009J,1009J19922C1,       ,1,1009J19922,10_C1                                                                                               
10T0001C1,1009J,1009J19924C1,       ,1,1009J19924,10_C1                                                                                               
10T0001C1,1009J,1009J19926C1,       ,1,1009J19926,10_C1                                                                                               
10T0001C1,1009J,1009J19928C1,       ,1,1009J19928,10_C1                                                                                               
10T0001C1,1009J,1009J19930C1,       ,1,1009J19930,10_C1                                                                                               
10T0001C1,1009J,1009J19932C1,       ,1,1009J19932,10_C1                                                                                               
10T0001C1,1009J,1009J19934C1,       ,1,1009J19934,10_C1                                                                                               
10T0001C1,1009J,1009J19936C1,       ,1,1009J19936,10_C1                                                                                               
10T0001C1,1009J,1009J19938C1,       ,1,1009J19938,10_C1                                                                                               
10T0001C1,1009J,1009J19940C1,       ,1,1009J19940,10_C1                                                                                               
10T0001C1,1010V,1010V19799C1,       ,1,1010V19799,10_C1                                                                                               
10T0001C1,1010V,1010V19800C1,       ,1,1010V19800,10_C1                                                                                               
10T0001C1,1010V,1010V19802C1,       ,1,1010V19802,10_C1                                                                                               
10T0001C1,1010V,1010V19804C1,       ,1,1010V19804,10_C1                                                                                               
10T0001C1,1010V,1010V19806C1,       ,1,1010V19806,10_C1                                                                                               
10T0001C1,1010V,1010V19808C1,       ,1,1010V19808,10_C1                                                                                               
10T0001C1,1010V,1010V19810C1,       ,1,1010V19810,10_C1                                                                                               
10T0001C1,1010V,1010V19812C1,       ,1,1010V19812,10_C1                                                                                               
10T0001C1,1010V,1010V19814C1,       ,1,1010V19814,10_C1                                                                                               
10T0001C1,1010V,1010V19816C1,       ,1,1010V19816,10_C1                                                                                               
10T0001C1,1010V,1010V19818C1,       ,1,1010V19818,10_C1                                                                                               
10T0001C1,1010V,1010V19820C1,       ,1,1010V19820,10_C1                                                                                               
10T0001C1,1010V,1010V19822C1,       ,1,1010V19822,10_C1                                                                                               
10T0001C1,1010V,1010V19824C1,       ,1,1010V19824,10_C1                                                                                               
10T0001C1,1010V,1010V19826C1,       ,1,1010V19826,10_C1                                                                                               
10T0001C1,1010V,1010V19828C1,       ,1,1010V19828,10_C1                                                                                               
10T0001C1,1010V,1010V19830C1,       ,1,1010V19830,10_C1                                                                                               
10T0001C1,1010V,1010V19832C1,       ,1,1010V19832,10_C1                                                                                               
10T0001C1,1010V,1010V19834C1,       ,1,1010V19834,10_C1                                                                                               
10T0001C1,1010V,1010V19836C1,       ,1,1010V19836,10_C1                                                                                               
10T0001C1,1010V,1010V19838C1,       ,1,1010V19838,10_C1                                                                                               
10T0001C1,1010V,1010V19840C1,       ,1,1010V19840,10_C1                                                                                               
10T0001C1,1010V,1010V19842C1,       ,1,1010V19842,10_C1                                                                                               
10T0001C1,1010V,1010V19844C1,       ,1,1010V19844,10_C1                                                                                               
10T0001C1,1010V,1010V19846C1,       ,1,1010V19846,10_C1                                                                                               
10T0001C1,1010V,1010V19848C1,       ,1,1010V19848,10_C1                                                                                               
10T0001C1,1010V,1010V19850C1,       ,1,1010V19850,10_C1                                                                                               
10T0001C1,1010V,1010V19852C1,       ,1,1010V19852,10_C1                                                                                               
10T0001C1,1010V,1010V19854C1,       ,1,1010V19854,10_C1                                                                                               
10T0001C1,1010V,1010V19856C1,       ,1,1010V19856,10_C1                                                                                               
10T0001C1,1010V,1010V19858C1,       ,1,1010V19858,10_C1                                                                                               
10T0001C1,1010V,1010V19860C1,       ,1,1010V19860,10_C1                                                                                               
10T0001C1,1010V,1010V19862C1,       ,1,1010V19862,10_C1                                                                                               
10T0001C1,1010V,1010V19864C1,       ,1,1010V19864,10_C1                                                                                               
10T0001C1,1010V,1010V19866C1,       ,1,1010V19866,10_C1                                                                                               
10T0001C1,1010V,1010V19868C1,       ,1,1010V19868,10_C1                                                                                               
10T0001C1,1010V,1010V19870C1,       ,1,1010V19870,10_C1                                                                                               
10T0001C1,1010V,1010V19872C1,       ,1,1010V19872,10_C1                                                                                               
10T0001C1,1010V,1010V19874C1,       ,1,1010V19874,10_C1                                                                                               
10T0001C1,1010V,1010V19876C1,       ,1,1010V19876,10_C1                                                                                               
10T0001C1,1010V,1010V19878C1,       ,1,1010V19878,10_C1                                                                                               
10T0001C1,1010V,1010V19880C1,       ,1,1010V19880,10_C1                                                                                               
10T0001C1,1010V,1010V19882C1,       ,1,1010V19882,10_C1                                                                                               
10T0001C1,1010V,1010V19884C1,       ,1,1010V19884,10_C1                                                                                               
10T0001C1,1010V,1010V19886C1,       ,1,1010V19886,10_C1                                                                                               
10T0001C1,1010V,1010V19888C1,       ,1,1010V19888,10_C1                                                                                               
10T0001C1,1010V,1010V19890C1,       ,1,1010V19890,10_C1                                                                                               
10T0001C1,1010V,1010V19892C1,       ,1,1010V19892,10_C1                                                                                               
10T0001C1,1010V,1010V19894C1,       ,1,1010V19894,10_C1                                                                                               
10T0001C1,1010V,1010V19896C1,       ,1,1010V19896,10_C1                                                                                               
10T0001C1,1010V,1010V19898C1,       ,1,1010V19898,10_C1                                                                                               
10T0001C1,1010V,1010V19900C1,       ,1,1010V19900,10_C1                                                                                               
10T0001C1,1010V,1010V19902C1,       ,1,1010V19902,10_C1                                                                                               
10T0001C1,1010V,1010V19904C1,       ,1,1010V19904,10_C1                                                                                               
10T0001C1,1010V,1010V19906C1,       ,1,1010V19906,10_C1                                                                                               
10T0001C1,1010V,1010V19908C1,       ,1,1010V19908,10_C1                                                                                               
10T0001C1,1010V,1010V19910C1,       ,1,1010V19910,10_C1                                                                                               
10T0001C1,1010V,1010V19912C1,       ,1,1010V19912,10_C1                                                                                               
10T0001C1,1010V,1010V19914C1,       ,1,1010V19914,10_C1                                                                                               
10T0001C1,1010V,1010V19916C1,       ,1,1010V19916,10_C1                                                                                               
10T0001C1,1010V,1010V19918C1,       ,1,1010V19918,10_C1                                                                                               
10T0001C1,1010V,1010V19920C1,       ,1,1010V19920,10_C1                                                                                               
10T0001C1,1010V,1010V19922C1,       ,1,1010V19922,10_C1                                                                                               
10T0001C1,1010V,1010V19924C1,       ,1,1010V19924,10_C1                                                                                               
10T0001C1,1010V,1010V19926C1,       ,1,1010V19926,10_C1                                                                                               
10T0001C1,1010V,1010V19928C1,       ,1,1010V19928,10_C1                                                                                               
10T0001C1,1010V,1010V19930C1,       ,1,1010V19930,10_C1                                                                                               
10T0001C1,1010V,1010V19932C1,       ,1,1010V19932,10_C1                                                                                               
10T0001C1,1010V,1010V19934C1,       ,1,1010V19934,10_C1                                                                                               
10T0001C1,1010V,1010V19936C1,       ,1,1010V19936,10_C1                                                                                               
10T0001C1,1010V,1010V19938C1,       ,1,1010V19938,10_C1                                                                                               
10T0001C1,1010V,1010V19940C1,       ,1,1010V19940,10_C1                                                                                               
10T0001C1,1011S,1011S19799C1,       ,1,1011S19799,10_C1                                                                                               
10T0001C1,1011S,1011S19800C1,       ,1,1011S19800,10_C1                                                                                               
10T0001C1,1011S,1011S19802C1,       ,1,1011S19802,10_C1                                                                                               
10T0001C1,1011S,1011S19804C1,       ,1,1011S19804,10_C1                                                                                               
10T0001C1,1011S,1011S19806C1,       ,1,1011S19806,10_C1                                                                                               
10T0001C1,1011S,1011S19808C1,       ,1,1011S19808,10_C1                                                                                               
10T0001C1,1011S,1011S19810C1,       ,1,1011S19810,10_C1                                                                                               
10T0001C1,1011S,1011S19812C1,       ,1,1011S19812,10_C1                                                                                               
10T0001C1,1011S,1011S19814C1,       ,1,1011S19814,10_C1                                                                                               
10T0001C1,1011S,1011S19816C1,       ,1,1011S19816,10_C1                                                                                               
