stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding
4040,Zaragoza Delicias,41.6586576,-0.9112693,1
5102,San XoÃ¡n,43.4945654,-8.2142733,2
5103,Santa IcÃ­a,43.4997707,-8.1999226,2
5104,Virxe Do Mar,43.4965254,-8.2048752,2
5105,PiÃ±eiros,43.509483,-8.1839923,2
5106,O Ponto,43.5147757,-8.1777808,2
5107,Xuvia,43.5171911,-8.161282,2
5108,O Alto Do CastiÃ±eiro,43.5031794,-8.1955484,2
5109,FerrerÃ­as,43.5280178,-8.1504359,2
5111,Sedes,43.5426113,-8.1401903,2
5113,Pedroso De NarÃ³n,43.5367071,-8.1091931,2
5115,San SadurniÃ±o,43.5460838,-8.0781099,2
5117,Lamas,43.5473064,-8.0490166,2
5119,Apalla,43.550457,-8.0186188,2
5121,Moeche,43.562132,-8.0027572,2
5123,Labacengos,43.5652707,-7.9801882,2
5125,EntrambarrÃ­as,43.5770633,-7.9542644,2
5127,Cerdido,43.5873426,-7.9343099,2
5129,A Cuqueira,43.6078292,-7.9219389,2
5131,Santa MarÃ­a De Mera,43.6409288,-7.9161904,2
5133,Ponte Mera,43.666038,-7.9026205,2
5135,San Clodio,43.6609443,-7.873478,2
5137,Senra,43.668793,-7.8545534,2
5139,Ortigueira,43.6862217,-7.8495738,2
5141,Espasante,43.70888,-7.804897,2
5143,Loiba,43.730393,-7.750044,2
5145,O Barqueiro,43.735649,-7.70288,2
5147,O Vicedo,43.731026,-7.673215,2
5149,Mosende,43.706194,-7.635477,2
5151,Folgueiro,43.692766,-7.635048,2
5153,Covas De Viveiro,43.670275,-7.614613,2
5155,Viveiro,43.6569,-7.60033,2
5156,Viveiro Apeadero,43.661435,-7.594532,2
5157,Xuances,43.687991,-7.553904,2
5159,Xove Pobo,43.683567,-7.510921,2
5161,Xove,43.681138,-7.495251,2
5163,Lago,43.687108,-7.481942,2
5165,Bidueiros,43.696712,-7.468843,2
5167,San Cibrao,43.692319,-7.44177,2
5169,Madeiro,43.686219,-7.412863,2
5171,Burela,43.660607,-7.361183,2
5173,Cangas De Foz,43.626106,-7.333309,2
5175,Nois,43.610309,-7.312222,2
5177,Fazouro,43.600457,-7.299843,2
5179,MarzÃ¡n,43.57475,-7.26936,2
5181,Foz,43.560886,-7.272235,2
5183,Barreiros,43.547366,-7.225287,2
5185,Reinante,43.54987,-7.174315,2
5187,Esteiro,43.551697,-7.146099,2
5189,Os Castros,43.55157,-7.130895,2
5191,Rinlo,43.549761,-7.108645,2
5193,Ribadeo,43.53607,-7.055572,2
5197,Vegadeo Pueblo,43.479667,-7.057327,2
5199,Vilavedelle,43.490502,-7.038353,2
5203,TremaÃ±es CarreÃ±o,43.5285524,-5.6948835,2
5204,Centro De Transportes,43.5311295,-5.7067165,2
5207,AboÃ±o Apeadero,43.555049,-5.7236039,2
5208,Xivares,43.5659387,-5.7287459,2
5209,Perlora,43.5808632,-5.7541047,2
5210,CandÃ¡s-Apeadero,43.586538,-5.7679715,2
5211,CandÃ¡s,43.5847107,-5.7726902,2
5213,Regueral,43.5805017,-5.797616,2
5215,ZanzabornÃ­n,43.5689267,-5.825312,2
5216,GudÃ­n LaminaciÃ³n,43.5522931,-5.8653924,2
5217,Trasona,43.5517694,-5.8741747,2
5219,Llaranes,43.5543366,-5.8965567,2
5220,CristalerÃ­a,43.5755676,-5.9292414,2
5221,AvilÃ©s-Apeadero,43.5546343,-5.9174416,2
5224,RaÃ­ces,43.5763492,-5.9399127,2
5225,Salinas,43.5703913,-5.9566256,2
5227,Piedras Blancas,43.5565567,-5.9755523,2
5229,Vegarrozadas,43.5511613,-5.995514,2
5231,Santiago Del Monte,43.5409241,-6.027971,2
5232,El Parador,43.5351412,-6.0705907,2
5233,Soto Del Barco,43.5290556,-6.0712934,2
5235,Riberas,43.5027396,-6.0743054,2
5237,PeÃ±aullÃ¡n,43.4911696,-6.0939642,2
5239,Santianes,43.503799,-6.0918391,2
5241,Los Cabos,43.5124147,-6.0974746,2
5243,Muros Del NalÃ³n,43.5429728,-6.1110718,2
5244,El Pito PiÃ±era,43.5469091,-6.1433417,2
5245,Cudillero,43.5509259,-6.1519305,2
5247,Villademar,43.557065,-6.155477,2
5249,La Magdalena,43.559309,-6.184922,2
5251,San MartÃ­n De LuiÃ±a,43.544753,-6.228702,2
5253,San Cosme,43.544069,-6.248091,2
5255,Soto De LuiÃ±a,43.559635,-6.234369,2
5257,Valdredo,43.56638,-6.263234,2
5259,Novellana,43.557795,-6.289593,2
5261,Santa Marina,43.552674,-6.305181,2
5263,Ballota,43.550716,-6.322812,2
5265,Tablizo,43.547253,-6.351225,2
5267,Cadavedo,43.542952,-6.391612,2
5269,San CristÃ³bal,43.547225,-6.415264,2
5271,Canero,43.541913,-6.445878,2
5273,Barcia,43.546813,-6.50828,2
5275,Luarca,43.537949,-6.536617,2
5277,Otur,43.540541,-6.593562,2
5279,Villapedre,43.546723,-6.64587,2
5281,PiÃ±era-Villaoril,43.535685,-6.685414,2
5283,Navia,43.536802,-6.719425,2
5285,Medal,43.545692,-6.752994,2
5287,Loza,43.551254,-6.771675,2
5289,Cartavio,43.550714,-6.789622,2
5291,La Caridad,43.547074,-6.827541,2
5293,Tapia,43.535026,-6.909329,2
5295,Tol,43.527204,-6.952128,2
5297,Las Campas De Castropol,43.5202979,-6.9771022,2
5299,Castropol,43.5095861,-7.0147697,2
5300,VallobÃ­n,43.3652306,-5.8647984,2
5301,ArgaÃ±osa-LavapiÃ©s,43.3658311,-5.870018,2
5302,Las Campas,43.3638889,-5.8833728,2
5303,Las Mazas,43.3587192,-5.8975568,2
5304,San Claudio,43.3553535,-5.9178091,2
5306,San Pedro De Nora,43.3687481,-5.9585951,2
5308,Soto UdriÃ³n,43.3564364,-5.9650157,2
5311,Trubia,43.34857,-5.9677756,2
5313,Santa MarÃ­a De Grado,43.3842274,-5.9827075,2
5315,Vega De Anzo,43.38933,-6.0056834,2
5316,PeÃ±aflor De Grado,43.4029267,-6.0453921,2
5317,Grado,43.3945424,-6.0637254,2
5319,Sandiche,43.4256226,-6.0599341,2
5320,Aces,43.4399142,-6.0657983,2
5321,San RomÃ¡n,43.4488839,-6.0771641,2
5323,Beifar,43.4701379,-6.0988707,2
5325,Pravia,43.4908983,-6.1105373,2
5327,San RanÃ³n,43.5164547,-6.0820305,2
5329,San Esteban,43.552094,-6.0872393,2
5361,BaiÃ±a,43.2744717,-5.8282902,2
5369,Mieres Vasco,43.2502968,-5.7801106,2
5371,Caudalia,43.2282154,-5.782774,2
5373,Figaredo,43.2138398,-5.7840362,2
5375,Ujo Taruelo,43.2006229,-5.7878612,2
5376,Santa Cruz,43.1959703,-5.7775447,2
5377,Caborana,43.1761169,-5.7548626,2
5379,Moreda De Aller,43.1707918,-5.7419622,2
5380,San Antonio,43.168851,-5.6967075,2
5381,Oyanco,43.1665527,-5.7221512,2
5382,Corigos,43.1642867,-5.6766513,2
5383,PiÃ±eres,43.165973,-5.6842539,2
5384,Santa Ana-Soto,43.1647805,-5.6460998,2
5385,CabaÃ±aquinta,43.16077,-5.6248987,2
5387,Levinco,43.1511077,-5.6002937,2
5389,Collanzo,43.1241004,-5.5661544,2
5403,TremaÃ±es-Langreo,43.5285439,-5.6948684,2
5405,Sotiello,43.5072386,-5.7265416,2
5407,Pinzales,43.4865408,-5.7197038,2
5409,Aguda,43.4655199,-5.7260209,2
5410,XixÃºn,43.3714523,-5.6938682,2
5411,La Florida,43.4347588,-5.7099268,2
5412,Puente Buracos,43.4480478,-5.7172664,2
5413,NoreÃ±a,43.3939778,-5.7036269,2
5415,BendiciÃ³n,43.3634748,-5.680585,2
5416,Valdesoto,43.3583496,-5.6581467,2
5417,CarbayÃ­n,43.3507215,-5.6343348,2
5420,Curuxona,43.3398152,-5.6304762,2
5421,Tuilla,43.3281506,-5.6430775,2
5426,La Felguera N. Langreo-N. LlangrÃ©u,43.305459,-5.688896,2
5427,Sama Los Llerones,43.296706,-5.680359,2
5431,CiaÃ±o Escobio,43.2907242,-5.6678998,2
5432,San Vicente,43.2891417,-5.6529333,2
5433,El Entrego La Oscura,43.2895101,-5.6408099,2
5435,Carrocera,43.2877335,-5.6263765,2
5436,San MartÃ­n,43.2783764,-5.6152919,2
5437,Sotrondio,43.2759255,-5.60489,2
5439,Blimea,43.2708812,-5.5903311,2
5441,Barredos,43.2598889,-5.5749934,2
5443,Laviana,43.2508161,-5.5646688,2
5451,Bilbao La Concordia,43.2601901,-2.9263839,2
5455,Basurto Hospital,43.2597699,-2.9538267,2
5457,Zorrotza Zorrozgoiti,43.2740398,-2.9740116,2
5459,Santa Ã¡gueda,43.261857,-2.9730218,2
5460,Kastrexana,43.2554758,-2.9721445,2
5461,Irauregui,43.248418,-2.9900734,2
5463,Zaramillo,43.2332894,-3.015904,2
5465,La Quadra,43.222723,-3.0249848,2
5467,Sodupe,43.2020301,-3.050517,2
5469,Artxube,43.200993,-3.0715031,2
5470,Lambarri,43.2060733,-3.0825107,2
5471,GÃ¼eÃ±es,43.2090276,-3.0952113,2
5473,Aranguren,43.2104561,-3.108399,2
5474,Aranguren-Apeadero,43.2103517,-3.1140505,2
5475,Zalla,43.2129096,-3.1333368,2
5477,Colegio,43.2112674,-3.1381409,2
5479,Ibarra,43.203959,-3.1448388,2
5481,La Herrera,43.2034521,-3.1705687,2
5483,Balmaseda,43.1963551,-3.1899562,2
5484,Mimetiz,43.2132627,-3.1352774,1
5485,La Calzada,43.1901154,-3.1974062,2
5487,TraslaviÃ±a,43.23329,-3.198304,2
5489,Artzentales,43.25,-3.22,2
5493,Villaverde De Trucios,43.24128,-3.25054,2
5497,Karrantza,43.238854,-3.357827,2
5504,Parque Principado,43.3865865,-5.8087971,2
5505,Colloto,43.3795086,-5.792366,2
5507,Meres,43.3809885,-5.7487209,2
5508,Fonciello,43.3817779,-5.7297194,2
5509,El BerrÃ³n,43.3827383,-5.7026774,2
5511,La Carrera De Siero,43.3869214,-5.6753462,2
5513,Pola De Siero,43.3881527,-5.6647718,2
5515,Los Corros,43.3768432,-5.6013769,2
5517,Lieres,43.380583,-5.5826229,2
5521,El Remedio,43.3750793,-5.5462394,2
5522,Llames,43.3687796,-5.5252404,2
5523,Nava,43.3611878,-5.5090986,2
5525,Fuente Santa De Nava,43.3555699,-5.478379,2
5527,Ceceda,43.3562226,-5.4511094,2
5529,Carancos,43.3555692,-5.4344422,2
5531,Pintueles,43.3599234,-5.3841316,2
5533,Infiesto,43.3517868,-5.3692019,2
5534,Infiesto Apeadero,43.3440407,-5.3606414,2
5535,Villamayor,43.3631,-5.30285,2
5537,Sebares,43.36236,-5.2574,2
5539,Soto De DueÃ±as,43.3583,-5.22689,2
5541,Ozanes,43.368395,-5.185191,2
5542,PoliclÃ­nico,43.378622,-5.18603,2
5543,Arriondas,43.387513,-5.188258,2
5545,Fuentes,43.401443,-5.143117,2
5547,ToraÃ±o,43.412281,-5.118013,2
5549,Cuevas,43.431144,-5.073302,2
5551,Llovio,43.440563,-5.055592,2
5553,Ribadesella,43.45945,-5.0545,2
5555,Camango,43.44821,-5.01882,2
5557,Belmonte De PrÃ­a,43.4398,-4.98228,2
5559,Nueva,43.440585,-4.935531,2
5561,Villahormes,43.4420099,-4.90383,2
5563,Posada,43.42483,-4.865,2
5565,Balmori,43.42147,-4.83583,2
5567,Celorio,43.42501,-4.81133,2
5569,Poo,43.42429,-4.78189,2
5571,Llanes,43.42094,-4.7587,2
5573,San Roque Del Acebal,43.39473,-4.73013,2
5575,Vidiago,43.39647,-4.673,2
5577,Pendueles,43.39283,-4.63039,2
5579,Colombres,43.38272,-4.55709,2
5602,Valdecilla La Marga,43.4529465,-3.8282409,2
5603,CazoÃ±a,43.4551542,-3.8411637,2
5604,Adarzo,43.4534716,-3.8559044,2
5605,Bezana,43.4408549,-3.8995921,2
5607,Mortera,43.4352343,-3.9182532,2
5609,Boo De PiÃ©lagos,43.4316558,-3.9463107,2
5611,Mogro,43.4248932,-3.9605163,2
5613,Gornazo,43.4097025,-3.9886035,2
5615,Mar,43.3984063,-4.0100059,2
5617,Requejada,43.3914179,-4.0280246,2
5619,Barreda,43.3742833,-4.0418972,2
5620,Altamira,43.3519196,-4.0569699,2
5621,Torrelavega-Centro,43.3510014,-4.0511789,2
5622,Ganzo,43.3565281,-4.0702273,2
5623,Puente San Miguel,43.3586724,-4.0877667,2
5625,Santa Isabel De Quijas,43.3590101,-4.1118533,2
5627,San Pedro De RudagÃ¼era,43.3611587,-4.1495281,2
5629,Golbardo,43.3408164,-4.1556282,2
5631,Casar De Periedo,43.3387837,-4.174731,2
5633,Virgen De La PeÃ±a,43.3230394,-4.193484,2
5635,Ontoria,43.3153337,-4.2154219,2
5637,CabezÃ³n De La Sal,43.3079038,-4.2319437,2
5641,TreceÃ±o,43.31828,-4.30902,2
5643,Roiz,43.32821,-4.34927,2
5644,El Barcenal,43.340347,-4.383335,2
5645,San Vicente De La Barquera,43.367837,-4.404504,2
5647,PesuÃ©s,43.370289,-4.480174,2
5649,Unquera,43.37478,-4.51434,2
5651,Nueva MontaÃ±a,43.4401845,-3.8493711,2
5652,Valle Real,43.4275399,-3.8405377,2
5655,MaliaÃ±o Vidriera,43.4160163,-3.8411016,2
5657,Astillero,43.4036508,-3.8206798,2
5658,La CantÃ¡brica,43.3973661,-3.8149679,2
5659,San Salvador,43.393766,-3.803854,2
5661,Heras,43.4008996,-3.7666376,2
5663,Orejo,43.3994776,-3.7383974,2
5665,Solares,43.387247,-3.7313834,2
5667,CeceÃ±as,43.3764924,-3.7181918,2
5669,La Cavada,43.3506141,-3.7070777,2
5671,LiÃ©rganes,43.3450748,-3.742645,2
5672,Puente AgÃ¼ero,43.406489,-3.719342,2
5673,Villaverde De Pontones,43.411322,-3.703643,2
5675,Hoz De Anero,43.404885,-3.666883,2
5677,Beranga,43.41371,-3.57713,2
5679,Gama,43.42315,-3.52472,2
5681,Cicero,43.417052,-3.49049,2
5683,Treto,43.39409,-3.4692,2
5685,Limpias,43.35881,-3.43334,2
5687,MarrÃ³n,43.34661,-3.420918,2
5689,Udalla,43.31368,-3.44549,2
5691,Gibaja,43.28219,-3.43831,2
5721,Arla BerrÃ³n,43.166699,-3.227589,2
5722,Ungo Nava,43.142894,-3.264716,2
5724,Mercadillo Villasana,43.105209,-3.264469,2
5727,Cadagua,43.068171,-3.347339,2
5730,Bercedo-Montija,43.088479,-3.456,2
5731,Quintana De Los Prados,43.08,-3.51,2
5732,Espinosa De Los Monteros,43.074252,-3.537116,2
5733,Redondo,43.062993,-3.607895,2
5734,Sotoscueva,43.045292,-3.688253,2
5735,Pedrosa,43.012367,-3.737852,2
5736,Dosante Cidad,43.00125,-3.74525,2
5737,Robredo Ahedo,43.019094,-3.809231,2
5738,Soncillo,43.005809,-3.844888,2
5739,CabaÃ±as De Virtus,42.996397,-3.858466,2
5740,Arija,42.991292,-3.945006,2
5741,Llano,42.988062,-3.982357,2
5742,Las Rozas De Valdearroyo,42.973605,-4.029864,2
5743,Montes Claros,42.934323,-4.050073,2
5744,Los Carabeos,42.910329,-4.075211,2
5747,Cillamayor,42.857752,-4.279178,2
5748,Salinas De Pisuerga,42.851271,-4.386209,2
5749,Vado-Cervera,42.83936,-4.49477,2
5750,CastrejÃ³n De La PeÃ±a,42.81199,-4.60162,2
5751,Villaverde Tarilonte,42.818353,-4.685419,2
5752,SantibÃ¡Ã±ez De La PeÃ±a,42.80204,-4.74145,2
5753,Guardo Apeadero,42.7877378,-4.845133,2
5754,Guardo,42.790995,-4.8519325,2
5755,La Llama De La GuzpeÃ±a,42.7702481,-5.0412478,2
5756,La Espina,42.786856,-4.9052025,2
5757,Valcuende,42.765578,-4.9292558,2
5758,Puente Almuhey,42.787632,-4.9718992,2
5759,Prado De La GuzpeÃ±a,42.7832347,-5.0270973,2
5760,Valle De Las Casas,42.767772,-5.0713669,2
5761,Cistierna,42.80316,-5.1307925,2
5762,Yugueros,42.8097904,-5.180063,2
5763,La Ercina,42.808848,-5.2138924,2
5764,Barrillos,42.8123682,-5.2831145,2
5765,La Losilla,42.8385443,-5.3181608,2
5766,BoÃ±ar,42.8627875,-5.3285261,2
5767,La Vecilla,42.8551158,-5.4121157,2
5768,Aviados,42.8547767,-5.4428396,2
5769,La Valcueva,42.8496651,-5.4869085,2
5770,Matallana,42.841149,-5.5218718,2
5771,PardavÃ©,42.8063499,-5.5081891,2
5772,PedrÃºn,42.7908982,-5.5069482,2
5773,Manzaneda,42.7542903,-5.5165558,2
5774,Garrafe,42.7345075,-5.524156,2
5775,Palazuelo,42.7071257,-5.5337809,2
5776,San Feliz,42.6823112,-5.5379086,2
5777,Villaquilambre,42.6468662,-5.5540376,2
5778,Feve-LeÃ³n,42.6024918,-5.5749341,2
5784,EstaciÃ³n de tren Hospitales,42.6126201,-5.5698556,2
5785,Villasinta,42.6575819,-5.5492813,2
5786,Matueca,42.7715398,-5.5119483,2
5787,Naredo,42.8336507,-5.5231779,2
5788,Robles,42.8407366,-5.5073155,2
5789,Campohermoso,42.8559355,-5.4287449,2
5790,Sorriba,42.786277,-5.1274758,2
5793,La Mata De La Riba,42.8585407,-5.3394898,2
5794,La Raya,42.6381109,-5.5569812,2
5795,Otero,42.8595705,-5.3899673,2
5796,Villa Romana,42.6292043,-5.5613065,2
5797,ValdepiÃ©lago,42.8649635,-5.4032191,2
5798,La Devesa,42.8201272,-5.3021918,2
5799,Cerezal De La GuzpeÃ±a,42.7797744,-5.0055719,2
5801,Ventas/S.mamÃ©s,42.609876,-5.5711761,2
5803,La AsunciÃ³n Universidad,42.6160983,-5.5660988,2
5805,Barrio De Las Ollas,42.8646447,-5.3344811,2
5807,Valderilla,42.7187742,-5.5300014,2
5951,Cartagena-Plaza Bastarreche,37.6036154,-0.9773265,2
5952,EstaciÃ³n de tren Hospital,37.6052193,-0.9607323,2
5953,Media Legua,37.6078831,-0.9536521,2
5955,Vista Alegre,37.6093129,-0.9437592,2
5957,Abrevadero,37.6097023,-0.9318284,2
5959,Alumbres,37.6099324,-0.9148413,2
5961,La Esperanza,37.6137635,-0.8914408,2
5963,La UniÃ³n Vieja,37.6154668,-0.8816322,2
5965,La UniÃ³n,37.6155485,-0.875132,2
5967,Sierra Minera,37.6198783,-0.8648822,2
5969,Llano Del Beal,37.6260468,-0.8362123,2
5971,El Estrecho,37.6276079,-0.829592,2
5973,Nietos Viejos,37.6469125,-0.7915137,2
5975,Los Nietos PescaderÃ­a,37.6493515,-0.7878563,2
5977,Los Nietos,37.6518304,-0.7970802,2
6002,Alhama De Murcia,37.8494024,-1.4145141,2
6003,Totana,37.7635424,-1.4956153,2
6005,Lorca-San Diego,37.6807168,-1.6856452,2
6006,Lorca-Sutullena,37.6721129,-1.6962305,2
6007,Puerto Lumbreras,37.5810062,-1.7318752,2
6100,Almendricos,37.4748802,-1.7796299,2
7001,PulpÃ­,37.3992033,-1.7494862,2
7003,JaravÃ­a,37.3924632,-1.69304,2
7004,Ã¡guilas,37.409865,-1.5725342,2
7007,Ã¡guilas-El Labradorcico,37.4119664,-1.5858719,2
10000,Madrid-PrÃ­ncipe PÃ­o,40.4214895,-3.7189689,1
10001,Aravaca,40.4484551,-3.7855547,2
10002,Pozuelo,40.4474569,-3.8002779,2
10005,Las Rozas,40.4942887,-3.8681747,2
10007,Majadahonda,40.4742885,-3.8462931,2
10010,El Barrial-Centro Comercial Pozuelo,40.4653918,-3.8076854,2
10100,Pinar De Las Rozas,40.5222672,-3.8822477,2
10101,Las Matas,40.5523869,-3.8967664,2
10103,Torrelodones,40.574554,-3.9566013,2
10104,Galapagar-La Navata,40.6003138,-3.982259,2
10200,Villalba De Guadarrama,40.6264893,-4.0080301,1
10201,San Yago,40.6178953,-4.0310749,2
10202,Las Zorreras-Navalquejigo,40.6093116,-4.0463626,2
10203,El Escorial,40.5853675,-4.1324053,2
10204,Zarzalejo,40.5389272,-4.1580662,2
10205,Robledo De Chavela,40.5208244,-4.2467592,2
10206,Santa MarÃ­a De La Alameda-Peguerinos,40.569001,-4.2691255,2
10207,Las Navas Del MarquÃ©s,40.589205,-4.362259,2
10208,Navalperal,40.591152,-4.408382,2
10209,El Pimpollar,40.567587,-4.283541,2
10300,HerradÃ³n-La CaÃ±ada,40.599275,-4.495039,2
10302,Guimorcondo,40.649062,-4.614987,2
10400,Ã¡vila,40.657255,-4.683312,1
10409,ArÃ©valo,41.047123,-4.701988,2
10500,Medina Del Campo,41.317617,-4.909923,1
10600,Valladolid-Campo Grande,41.642167,-4.726986,1
10602,CabezÃ³n Del Pisuerga,41.737276,-4.651294,2
10605,DueÃ±as,41.87048,-4.541216,2
11000,Venta De BaÃ±os,41.91736,-4.495844,2
11004,Magaz,41.976561,-4.432114,2
11006,Quintana Del Puente,42.079974,-4.19858,2
11009,VillaquirÃ¡n,42.215717,-3.999396,2
11014,Burgos-Rosa Manzano,42.371197,-3.666308,1
11109,Briviesca,42.542765,-3.319287,2
11305,Brinkola,43.0189865,-2.3346811,2
11306,Legazpi,43.0510385,-2.3306103,2
11400,Zumarraga,43.0870824,-2.3202298,2
11402,OrmÃ¡iztegui,43.0402752,-2.256462,2
11404,Beasain,43.0462687,-2.2022994,2
11405,Ordizia,43.0527547,-2.1791923,2
11406,Itsasondo,43.0683298,-2.162485,2
11407,Legorreta,43.0856948,-2.1408977,2
11408,Ikaztegieta,43.0940398,-2.1255773,2
11409,Alegia,43.1017599,-2.09714,2
11500,Tolosa,43.1354472,-2.0790886,2
11501,Tolosa-Centro,43.1393963,-2.0741122,2
11502,Anoeta,43.1626064,-2.0703897,2
11503,Billabona-Zizurkil,43.1891906,-2.0553722,2
11504,Andoain-Centro,43.2155738,-2.0204595,2
11505,Andoain,43.2220458,-2.0156757,2
11506,Urnieta,43.2474669,-1.9884271,2
11507,Hernani-Erdia,43.2664779,-1.9726232,2
11508,Hernani,43.2725113,-1.9637735,2
11509,Martutene,43.2991128,-1.9561747,2
11510,Loiola,43.3046746,-1.9636294,2
11511,San SebastiÃ¡n-Donostia,43.3176961,-1.9767172,1
11512,Gros,43.3218457,-1.9738835,2
11513,Ategorrieta,43.3203225,-1.9598127,2
11514,Herrera,43.3193537,-1.9370173,2
11515,Pasaia,43.3189428,-1.9171727,2
11516,Lezo-RenterÃ­a,43.3159364,-1.8994386,2
11518,Ventas De IrÃºn,43.3304116,-1.8167813,2
11522,Intxaurrondo,43.3200487,-1.9517673,2
11600,Irun,43.3395365,-1.8012519,1
12001,Los Negrales,40.638567,-4.0218746,2
12002,Alpedrete,40.6581044,-4.0349719,2
12004,Collado Mediano,40.6928982,-4.0359271,2
12005,Los Molinos-Guadarrama,40.7066407,-4.0671991,2
12006,Cercedilla,40.7376129,-4.0662985,2
12007,Tablada,40.705648,-4.12531,2
12008,Gudillos,40.716914,-4.157681,2
12009,San Rafael,40.714944,-4.18143,2
12010,El Espinar,40.740852,-4.189482,2
12011,Los Ã¡ngeles De San Rafael,40.777909,-4.206933,2
12012,Otero-Herreros,40.80097,-4.203504,2
12013,Ortigosa Del Monte,40.832771,-4.168094,2
12014,Navas De RiofrÃ­o-La Losa,40.856673,-4.141103,2
12020,Puerto De Navacerrada,40.7844678,-4.0047744,2
12023,Los Cotos,40.8223419,-3.9644961,2
12100,Segovia,40.93403,-4.11365,2
13100,OrduÃ±a,42.9946191,-3.0158139,2
13101,Amurrio,43.049051,-3.0020176,2
13102,Salbio,43.074172,-2.9993953,2
13103,Luiaondo,43.0935926,-2.9996644,2
13104,Santa Cruz De Llodio,43.132863,-2.9698375,2
13106,Llodio,43.1423514,-2.9606511,2
13107,Areta,43.1451273,-2.9433913,2
13108,Arbide,43.1632587,-2.9278362,2
13109,Arrankudiaga,43.1694994,-2.9184485,2
13110,Ugao-Miraballes,43.1790833,-2.902696,2
13111,Arrigorriaga,43.2100868,-2.8885723,2
13112,Basauri,43.2235298,-2.8823858,2
13113,Bidebieta-Basauri,43.237057,-2.8894856,2
13114,Ollargan,43.2424974,-2.9164564,2
13115,Bakiola,43.1769858,-2.90907,2
13116,IÃ±arratxu,43.0358243,-3.0038794,2
13117,Arakaldo,43.1535592,-2.9382027,2
13118,Abaroa-San Miguel,43.225648,-2.8871139,2
13119,La PeÃ±a De Bilbao,43.2401669,-2.9240429,2
13120,Miribilla,43.250429,-2.9305155,2
13121,Amurrio Iparralde,43.0578453,-2.9960659,2
13200,Bilbao-Intermod. Abando Indalecio Prieto,43.2601304,-2.9285592,1
13205,Zabalburu,43.2567911,-2.9322841,2
13206,Ametzola,43.2547065,-2.9436598,2
13207,AutonomÃ­a,43.2581339,-2.9460321,2
13208,San MamÃ©s,43.2615306,-2.9488341,2
13303,Olabeaga,43.2643804,-2.9553272,2
13304,Zorrotza,43.2778039,-2.9721188,2
13305,Lutxana-Barakaldo,43.2878137,-2.9754132,2
13400,Desertu-Barakaldo,43.3000264,-2.984409,2
13401,Sestao,43.3085201,-2.9940107,2
13402,La Iberia,43.3127031,-3.0044959,2
13403,Portugalete,43.318676,-3.0152296,2
13404,PeÃ±ota,43.3263563,-3.0234574,2
13405,Santurtzi,43.3286605,-3.0295685,2
13501,Galindo,43.3041349,-3.0101966,2
13502,TrÃ¡paga,43.3030265,-3.0169907,2
13503,Valle De TrÃ¡paga/Trapagaran,43.3014842,-3.0287951,2
13504,Ortuella,43.3115122,-3.0603549,2
13505,Putxeta,43.3156801,-3.0911356,2
13506,Muskiz,43.3215111,-3.1123207,2
13507,Urioste,43.3075315,-3.041072,2
13508,Gallarta,43.3193319,-3.0674521,2
13509,Sagrada Familia,43.3082365,-3.0528979,2
14100,Palencia,42.015711,-4.534135,1
14200,Mataporquera,42.870901,-4.165406,2
14202,Reinosa,42.9944991,-4.1409454,2
14203,Lantueno-Santiurde,43.0580731,-4.0840131,2
14204,Pesquera,43.082333,-4.0738143,2
14206,BÃ¡rcena,43.1287054,-4.053473,2
14207,Molledo-PortolÃ­n,43.1456269,-4.0390334,2
14208,Santa Cruz De IguÃ±a,43.1701216,-4.0450627,2
14209,Las Fraguas,43.193219,-4.0541127,2
14210,Los Corrales De Buelna,43.2551009,-4.0639472,2
14211,Las Caldas De Besaya,43.2985945,-4.073252,2
14212,ViÃ©rnoles,43.3245636,-4.0540441,2
14213,Torrelavega,43.3276776,-4.0426871,2
14214,Sierrapando,43.3417845,-4.0266342,2
14215,Zurita,43.3476712,-3.9910501,2
14216,Renedo,43.3531069,-3.9496471,2
14217,ParbayÃ³n,43.3767446,-3.8942201,2
14218,Guarnizo,43.3915101,-3.859545,2
14219,Boo,43.4104796,-3.8415883,2
14220,MaliaÃ±o,43.4161415,-3.8410762,2
14223,Santander,43.4583981,-3.8109529,1
14230,Valdecilla,43.4540888,-3.8277628,2
14231,Nueva MontaÃ±a,43.4401137,-3.8493866,2
14232,Lombera,43.2658249,-4.0675902,2
14233,RÃ­o Ebro,43.0007554,-4.1344006,2
14234,Pujayo,43.1228745,-4.0823753,2
14235,Arenas De IguÃ±a,43.1850828,-4.0500754,2
14236,VioÃ±o,43.360647,-3.9648063,2
14237,Muriedas-BahÃ­a,43.4216858,-3.8441175,2
15004,Paredes De Nava,42.150694,-4.697599,2
15007,Villada,42.245238,-4.970589,2
15008,Grajal,42.323246,-5.013381,2
15009,SahagÃºn,42.369329,-5.022667,1
15012,El Burgo Ranero,42.425753,-5.208592,2
15015,Palanquinos,42.460716,-5.497584,2
15100,LeÃ³n,42.596048,-5.582428,1
15106,La Robla,42.804454,-5.626255,2
15108,La Pola De GordÃ³n,42.854099,-5.674524,2
15109,Santa LucÃ­a,42.87515,-5.639613,2
15112,VillamanÃ­n,42.93671,-5.657637,2
15113,Busdongo,42.984495,-5.705391,2
15116,Linares-Congostinas,43.101743,-5.772162,2
